3.2736886E+01  1.6310120E+01  7.7642417E+00  1.5882451E+02  9.3341481E+01  1.4407482E+09  1.5882491E+02  9.3341630E+01 -1.4405912E+09
3.6401338E+01  1.6818652E+01  8.4794999E+00  1.7390055E+02  9.6779803E+01  1.7065179E+09  1.7390094E+02  9.6779942E+01 -1.7063598E+09
-9.0076273E-01  1.0740381E+01  2.6275333E+00  1.6925726E+01  5.2070504E+01 -2.3295044E+08  1.6926469E+01  5.2070891E+01  2.3305565E+08
2.0595604E+00  1.1143496E+01  2.8393019E+00  2.9398540E+01  5.5533252E+01 -1.4714035E+08  2.9399257E+01  5.5533619E+01  1.4724716E+08
5.0307482E+00  1.1555633E+01  3.0694479E+00  4.1883413E+01  5.9001007E+01 -5.4379726E+07  4.1884104E+01  5.9001354E+01  5.4488024E+07
8.0268024E+00  1.1976374E+01  3.3201603E+00  5.4417407E+01  6.2468930E+01  4.4226402E+07  5.4418076E+01  6.2469259E+01 -4.4116732E+07
1.1031943E+01  1.2402338E+01  3.5939089E+00  6.6998686E+01  6.5919047E+01  1.5369533E+08  6.6999331E+01  6.5919356E+01 -1.5358440E+08
1.4085162E+01  1.2837205E+01  3.8934904E+00  7.9693976E+01  6.9352402E+01  2.6880336E+08  7.9694601E+01  6.9352694E+01 -2.6869123E+08
1.7155157E+01  1.3275066E+01  4.2220661E+00  9.2480851E+01  7.2751447E+01  3.9659861E+08  9.2481455E+01  7.2751721E+01 -3.9648537E+08
2.0274644E+01  1.3719278E+01  4.5832359E+00  1.0541648E+02  7.6112327E+01  5.3313045E+08  1.0541706E+02  7.6112584E+01 -5.3301618E+08
2.3427204E+01  1.4165991E+01  4.9810928E+00  1.1849517E+02  7.9423319E+01  6.8290179E+08  1.1849573E+02  7.9423561E+01 -6.8278656E+08
2.6635400E+01  1.4618659E+01  5.4203052E+00  1.3176529E+02  8.2676175E+01  8.4379578E+08  1.3176584E+02  8.2676401E+01 -8.4367967E+08
2.9890178E+01  1.5074089E+01  5.9062167E+00  1.4522727E+02  8.5861461E+01  1.0190822E+09  1.4522781E+02  8.5861672E+01 -1.0189653E+09
3.3221176E+01  1.5535703E+01  6.4449480E+00  1.5891385E+02  8.8971636E+01  1.2070237E+09  1.5891437E+02  8.8971834E+01 -1.2069060E+09
-7.3009775E-01  9.9419706E+00  1.9895157E+00  1.6179813E+01  4.8202157E+01 -1.6384671E+08  1.6180774E+01  4.8202659E+01  1.6392419E+08
1.9630739E+00  1.0317899E+01  2.1478461E+00  2.7512974E+01  5.1369253E+01 -1.0340491E+08  2.7513901E+01  5.1369730E+01  1.0348352E+08
4.6662311E+00  1.0701148E+01  2.3198021E+00  3.8856307E+01  5.4537276E+01 -3.8042357E+07  3.8857201E+01  5.4537728E+01  3.8121990E+07
7.3920424E+00  1.1091233E+01  2.5069880E+00  5.0243265E+01  5.7701568E+01  3.1447390E+07  5.0244130E+01  5.7701997E+01 -3.1366815E+07
1.0125854E+01  1.1484986E+01  2.7112078E+00  6.1671950E+01  6.0845956E+01  1.0865159E+08  6.1672785E+01  6.0846361E+01 -1.0857016E+08
1.2903310E+01  1.1885723E+01  2.9345000E+00  7.3202687E+01  6.3970950E+01  1.8982105E+08  7.3203498E+01  6.3971334E+01 -1.8973883E+08
1.5695481E+01  1.2288008E+01  3.1791827E+00  8.4814905E+01  6.7061026E+01  2.8000589E+08  8.4815689E+01  6.7061388E+01 -2.7992296E+08
1.8532278E+01  1.2694896E+01  3.4478790E+00  9.6560215E+01  7.0112418E+01  3.7636513E+08  9.6560976E+01  7.0112760E+01 -3.7628155E+08
2.1398425E+01  1.3102867E+01  3.7435746E+00  1.0843321E+02  7.3114763E+01  4.8212734E+08  1.0843395E+02  7.3115084E+01 -4.8204319E+08
2.4314528E+01  1.3515089E+01  4.0696839E+00  1.2047761E+02  7.6060464E+01  5.9576718E+08  1.2047832E+02  7.6060766E+01 -5.9568252E+08
2.7272070E+01  1.3928659E+01  4.4300963E+00  1.3269347E+02  7.8941184E+01  7.1962852E+08  1.3269416E+02  7.8941468E+01 -7.1954341E+08
3.0298163E+01  1.4346736E+01  4.8292672E+00  1.4511017E+02  8.1750048E+01  8.5246167E+08  1.4511085E+02  8.1750314E+01 -8.5237615E+08
-5.9000207E-01  9.2042215E+00  1.4725626E+00  1.5400940E+01  4.4609950E+01 -1.1565215E+08  1.5402158E+01  4.4610587E+01  1.1570678E+08
1.8591116E+00  9.5547502E+00  1.5907791E+00  2.5691283E+01  4.7504110E+01 -7.3136833E+07  2.5692458E+01  4.7504715E+01  7.3192387E+07
4.3173934E+00  9.9109621E+00  1.7187047E+00  3.5990299E+01  5.0395461E+01 -2.7137232E+07  3.5991431E+01  5.0396036E+01  2.7193621E+07
6.7962834E+00  1.0272332E+01  1.8575047E+00  4.6328171E+01  5.3279621E+01  2.1777680E+07  4.6329266E+01  5.3280167E+01 -2.1720535E+07
9.2821700E+00  1.0635911E+01  2.0084853E+00  5.6702810E+01  5.6142004E+01  7.6170173E+07  5.6703866E+01  5.6142520E+01 -7.6112362E+07
1.1807612E+01  1.1004702E+01  2.1731222E+00  6.7168791E+01  5.8982787E+01  1.3335233E+08  6.7169815E+01  5.8983276E+01 -1.3329393E+08
1.4345882E+01  1.1373718E+01  2.3530779E+00  7.7707123E+01  6.1788223E+01  1.9693932E+08  7.7708113E+01  6.1788685E+01 -1.9688041E+08
1.6924305E+01  1.1745755E+01  2.5502377E+00  8.8364419E+01  6.4554730E+01  2.6489111E+08  8.8365380E+01  6.4555167E+01 -2.6483176E+08
1.9528675E+01  1.2117604E+01  2.7667437E+00  9.9135492E+01  6.7273167E+01  3.3952008E+08  9.9136424E+01  6.7273578E+01 -3.3946034E+08
2.2177799E+01  1.2492187E+01  3.0050235E+00  1.1005981E+02  6.9936575E+01  4.1972905E+08  1.1006072E+02  6.9936963E+01 -4.1966900E+08
2.4863672E+01  1.2866875E+01  3.2678561E+00  1.2113712E+02  7.2537626E+01  5.0719632E+08  1.2113800E+02  7.2537990E+01 -5.0713601E+08
2.7611082E+01  1.3244591E+01  3.5584194E+00  1.3239374E+02  7.5070055E+01  6.0102392E+08  1.3239460E+02  7.5070398E+01 -6.0096341E+08
-4.7823236E-01  8.5222142E+00  1.0996348E+00  1.4595349E+01  4.1273960E+01 -8.1945195E+07  1.4596840E+01  4.1274749E+01  8.1983956E+07
1.7480850E+00  8.8489972E+00  1.1836004E+00  2.3931752E+01  4.3915996E+01 -5.2085924E+07  2.3933191E+01  4.3916748E+01  5.2125218E+07
3.9827957E+00  9.1798906E+00  1.2744459E+00  3.3275652E+01  4.6551834E+01 -1.9759101E+07  3.3277041E+01  4.6552549E+01  1.9798861E+07
6.2362107E+00  9.5143570E+00  1.3729705E+00  4.2654285E+01  4.9177451E+01  1.4627732E+07  4.2655629E+01  4.9178131E+01 -1.4587565E+07
8.4956853E+00  9.8496722E+00  1.4800747E+00  5.2065248E+01  5.1779645E+01  5.2903289E+07  5.2066546E+01  5.1780288E+01 -5.2862781E+07
