3.76030E+01 5.16835E+00 1.78584E+01 2.59573E+00 0.52878E+03 5.09361E+01 8.57522E+00 0.48514E+03 0.59504E+02 0.88271E+01 0.37723E+03 1.49313E+02 3.03222E+01 -1.19668E+01
4.30243E+01 5.67891E+00 2.01367E+01 2.80040E+00 0.55042E+03 5.72389E+01 9.23991E+00 0.50483E+03 0.72118E+02 0.10342E+02 0.43217E+03 1.69811E+02 3.01373E+01 -1.70699E+01
6.72284E-01 2.84633E-02 3.50644E-01 2.83859E-02 0.10980E+03 1.01839E+00 1.08388E-01 0.94972E+02 0.67229E+00 0.28464E-01 0.16558E-01 3.16276E+00 8.23968E-01 -3.14214E-01
6.76429E-01 2.84947E-02 3.52792E-01 2.86285E-02 0.11014E+03 1.02550E+00 1.10089E-01 0.95327E+02 0.67643E+00 0.28495E-01 0.16713E-01 3.18206E+00 8.28782E-01 -3.17327E-01
8.87753E-01 3.88773E-02 4.49973E-01 4.50760E-02 0.12631E+03 1.35823E+00 2.12756E-01 0.11115E+03 0.88776E+00 0.38878E-01 0.24377E-01 4.04839E+00 1.09014E+00 -5.20712E-01
1.11903E+00 5.79392E-02 5.67162E-01 6.24728E-02 0.14112E+03 1.73250E+00 3.09374E-01 0.12555E+03 0.11190E+01 0.57941E-01 0.34923E-01 5.17584E+00 1.34528E+00 -5.93540E-01
1.39173E+00 9.23654E-02 7.03418E-01 8.63468E-02 0.15577E+03 2.16494E+00 4.32728E-01 0.13963E+03 0.13918E+01 0.92368E-01 0.50079E-01 6.49518E+00 1.64820E+00 -6.62687E-01
1.71535E+00 1.43537E-01 8.62673E-01 1.16901E-01 0.17034E+03 2.66435E+00 5.82188E-01 0.15345E+03 0.17154E+01 0.14354E+00 0.71906E-01 8.02759E+00 1.99980E+00 -7.27872E-01
2.09990E+00 2.12894E-01 1.04915E+00 1.54421E-01 0.18487E+03 3.23966E+00 7.56478E-01 0.16710E+03 0.21000E+01 0.21290E+00 0.10393E+00 9.78511E+00 2.40254E+00 -7.86040E-01
2.55567E+00 3.01595E-01 1.26713E+00 1.99294E-01 0.19940E+03 3.89980E+00 9.54022E-01 0.18061E+03 0.25558E+01 0.30161E+00 0.15111E+00 1.17873E+01 2.86144E+00 -8.38824E-01
